logFC	logCPM	F	PValue	FDR
Zm00001eb038230	-0.113665259417941	4.24152777003027	3.30120662791279	0.108235547600618	0.14983510781852
Zm00001eb227630	0.166641683689894	2.54053577150447	3.75381647068141	0.108276956666068	0.149885057018459
Zm00001eb170540	-0.0818081310907873	6.69024469630147	3.29994754873602	0.10829226230008	0.14989886876017
Zm00001eb339490	0.339508775352928	3.24907166993476	3.29854360973822	0.10835554822056	0.149979090506604
Zm00001eb030930	0.15671359781375	2.7204279530468	3.50921245800375	0.10837472305343	0.149998251507119
Zm00001eb391700	-0.085289312250922	6.20335392550274	3.29711775623993	0.108419871756809	0.150053358520566
Zm00001eb085080	-0.365922356305411	0.349192291277862	3.6109800723775	0.108470456056635	0.150115982620756
Zm00001eb016190	-0.227046461699036	1.64035739635969	4.97572914069712	0.108495387516004	0.150143100461154
Zm00001eb426950	-0.242173691884452	1.4951150784893	4.89577281198485	0.108506328784114	0.150150856033263
Zm00001eb424930	-0.0992559555937435	4.53595045417535	3.29208032970001	0.108647523990209	0.150338847134593
Zm00001eb158150	0.107321310284162	4.14613341440408	3.29002742223744	0.108740479551633	0.150456708777317
Zm00001eb163280	0.198924804769502	1.95661587975243	3.97923280302855	0.10874339646968	0.150456708777317
Zm00001eb244220	0.0808516052222146	5.20957051339801	3.2881490175191	0.108825625258033	0.150563075535259
Zm00001eb322610	-0.0942527781231943	4.31569184710612	3.28623297109133	0.108912567542424	0.150675952755634
Zm00001eb361070	0.451374560889605	-0.284595478034674	5.52764865785356	0.108957951730987	0.150731327826109
Zm00001eb277900	0.18942095424597	2.14523362809842	4.51428536772385	0.109004865156048	0.150788812877385
Zm00001eb354200	-0.0807183961086481	5.05499047195573	3.28348460515978	0.109037436565841	0.15082645362817
Zm00001eb260310	0.105718933792602	3.79088655564499	3.29603796236618	0.109080545203202	0.150878665621775
Zm00001eb143660	0.11407271211797	3.54549995226036	3.28179089377713	0.109114482258938	0.150918187103533
Zm00001eb343520	0.0942348693062393	4.62129442107705	3.28059829394138	0.109168775705088	0.150985858602249
Zm00001eb096920	0.0876133073284548	5.77394105622162	3.27949437389412	0.109219063641407	0.151047983900474
Zm00001eb260320	0.197273200902602	2.00391528890229	3.52692439563498	0.109268525789696	0.151108961097488
Zm00001eb233490	-0.0888755187337407	4.78908898955095	3.27743567194385	0.109312927079627	0.151162933912914
Zm00001eb219930	-0.762212498336602	-1.53510746727799	7.88424866510785	0.10936410713132	0.151218999073062
Zm00001eb414950	0.0868586796616533	4.69677830209308	3.27631164216677	0.109364220307798	0.151218999073062
Zm00001eb390930	-0.518934578515623	-0.588682508562471	8.24258682678543	0.109458703782322	0.151342204256529
Zm00001eb360110	0.155935371741694	2.65532003133897	4.34585040556388	0.109482587932859	0.151367788535213
Zm00001eb339290	0.0908723190574763	4.41072575983775	3.27265288260094	0.10953140105403	0.1514278347545
Zm00001eb152460	-0.290583246844111	0.97554434579066	6.04033119426924	0.109560999566638	0.151461312063673
Zm00001eb116580	-0.14870857447188	2.82117323595372	4.20381357394306	0.109597840161579	0.151504797322419
Zm00001eb416950	0.0911537550678724	4.53136760160508	3.26965473805894	0.1096686467524	0.151595229584436
Zm00001eb152780	-0.199764718706523	2.35217123995429	3.26926245026789	0.109686621191961	0.151612626540957
Zm00001eb440640	0.595954499097324	-1.02541648613084	9.16167225573689	0.10973858497295	0.151677000718692
Zm00001eb194690	0.0897274048703832	4.39463735292562	3.26748980716245	0.109767891182003	0.15171005357214
Zm00001eb249470	-0.196385068883189	2.24688697013807	3.2655918860368	0.109854992579354	0.151822977905759
Zm00001eb355090	0.740016220975571	-1.5681559602422	7.76058785521623	0.109925016770932	0.151912291081315
Zm00001eb424410	-0.0881115336332871	6.15912009373902	3.26345718339665	0.109953069261231	0.151943594999532
Zm00001eb201410	-0.102187405160317	5.06358655724535	3.26217183179795	0.110012178952975	0.152017811525688
Zm00001eb029980	0.239085667040034	1.47163763745236	4.80831439599981	0.110029409136484	0.152034153364071
Zm00001eb391290	0.582921804403415	-0.971337724154851	6.83513083877926	0.110109425539227	0.152137244775592
Zm00001eb301990	0.421966225454305	-0.10962483726895	7.39013841507459	0.110116385177411	0.152139389116598
Zm00001eb114880	-0.0810120365325441	5.13792387969636	3.25956959743246	0.110131976396097	0.152153458256128
Zm00001eb367240	-0.159433427160885	4.44693681007661	3.25931493026385	0.11014370956665	0.152161199237948
Zm00001eb000310	0.377542694046663	0.19439457296315	5.25958989435414	0.110148396377339	0.152161199237948
Zm00001eb135910	0.137084864504626	4.12859734101702	3.25894305012987	0.110160845993441	0.152170925574678
Zm00001eb119980	-0.114529956304395	3.97655599326381	3.25871233948928	0.110171479020603	0.152178141730442
Zm00001eb345900	-0.0910018286978274	5.91710611010168	3.25647592765325	0.110274621118906	0.15231313223817
Zm00001eb149540	-0.099438793969985	5.02148591166117	3.25556706348271	0.110316573740803	0.152363597723306
Zm00001eb275740	0.396151164731082	0.0582117756950162	5.55680412469773	0.110449896656912	0.152540248026388
Zm00001eb330370	0.44376897135314	-0.097379309675093	3.25072972136119	0.1105402161682	0.152657492719229
Zm00001eb015850	-0.139882005140255	3.00608794014015	3.67309375528933	0.110574941023537	0.15269795271959
Zm00001eb395090	0.0846739338188816	5.7286451356441	3.24939644511143	0.110601961706095	0.152721841332412
Zm00001eb358960	0.141091491880445	3.38498263894502	3.24937195041593	0.110603096507709	0.152721841332412
Zm00001eb286670	0.173789069155827	2.54338819228687	3.24865676597826	0.110636236658464	0.152760104149451
Zm00001eb190960	0.0933299476384137	6.12824769383069	3.24800034494999	0.11066666533526	0.152794619548619
Zm00001eb085430	-0.148030905272113	2.84856941209742	4.40478268441324	0.110794519602588	0.152963637967377
Zm00001eb322630	-0.0916897743895046	4.44251973232335	3.24399350339878	0.110852643134762	0.153036373813897
Zm00001eb055040	-0.339845740075774	0.530927892376473	4.85139485672406	0.110911037590089	0.153109476524022
Zm00001eb105290	-0.114408993840597	3.9164505913388	3.24236628745414	0.110928287878517	0.153125776516079
Zm00001eb119890	0.0887245678531415	5.05949664244423	3.2421223549893	0.110939633474119	0.153133924451029
Zm00001eb364110	0.094866661068623	4.24622507426206	3.24083023117277	0.11099975719771	0.153205114706174
Zm00001eb089110	0.166434107495243	2.79629049024608	3.24077991820012	0.111002099174332	0.153205114706174
Zm00001eb205890	0.0819106620682584	6.62746129472367	3.2403448328206	0.11102235431361	0.153225553900373
Zm00001eb015990	-0.120248532663743	4.10672527344581	3.24006279462657	0.111035487031185	0.153236161686224
Zm00001eb243160	-0.6808033087327	-1.28005301679108	8.97944489496673	0.111096531995285	0.153305367429633
Zm00001eb243170	-0.6808033087327	-1.28005301679108	8.97944489496673	0.111096531995285	0.153305367429633
Zm00001eb298700	0.0987621795894621	5.84924223936717	3.23762063795634	0.111149288204	0.153370644677588
Zm00001eb184540	0.0846989701520598	4.88526177130029	3.2367231646039	0.111191147805567	0.153413731320507
Zm00001eb097690	0.0947908203854836	6.60673270532004	3.23671734155756	0.111191419469555	0.153413731320507
Zm00001eb075500	-0.111723356577108	3.63668520882271	3.37254624260571	0.111223253144862	0.153450127696036
Zm00001eb135920	-0.0977969608147344	5.16370901825673	3.23590299912241	0.111229419788164	0.153451110494788
Zm00001eb014710	-0.108100422297267	8.34828272566481	3.23566112037829	0.111240710063357	0.153459161367191
Zm00001eb203990	0.0927800684059571	4.89934197655166	3.23540802722271	0.111252525413079	0.153467935767176
Zm00001eb207390	-0.0825653191039102	7.12764303787059	3.23263896166317	0.11138190386193	0.153638874448497
Zm00001eb321430	-0.124245491366193	3.37646855361001	3.23087071891612	0.111464624695576	0.15374544056407
Zm00001eb306630	-0.0798887508272365	6.03638404935491	3.2305475109137	0.111479753551208	0.153758769801436
Zm00001eb261050	-0.387162195515739	0.169915827140697	5.0318698746225	0.111589594810705	0.153902723682748
Zm00001eb327880	0.0874492367684979	5.59650070564878	3.22623296593994	0.111681969677089	0.154022575239961
Zm00001eb369070	-0.207727492376618	1.91718012168392	5.25100490375568	0.111761924108675	0.154125286646413
Zm00001eb096070	0.0899423343230263	8.39394141344457	3.22294579383379	0.11183635857009	0.1542203760421
Zm00001eb091700	0.100471951101134	3.85730659405939	3.28096926946876	0.111995195809001	0.154431840361243
Zm00001eb065820	-0.40131122655794	0.0700915246119697	5.57680420803949	0.112053638530335	0.15450485524468
Zm00001eb400890	-0.293188125687205	0.925654500256991	3.85773241907362	0.112085048305699	0.154540590494121
Zm00001eb107660	0.0975667674583923	4.03438162771384	3.21685955248095	0.112122954050589	0.154585278313205
Zm00001eb389940	-0.0867583937294775	5.54783208543276	3.21483876661831	0.112218324773337	0.154709185533055
Zm00001eb212640	-0.0861718616882663	4.44828985513892	3.2138986687514	0.112262728969413	0.154762819327002
Zm00001eb121010	0.082475988073432	4.64218337969099	3.21246564953107	0.112330460128464	0.154848604304679
Zm00001eb151850	-0.136982370674955	3.155406760774	4.15245838264861	0.112345118604066	0.154861223263439
Zm00001eb412440	-0.584549160702668	-0.912103165799447	6.58432951782536	0.112359184351399	0.154873023984236
Zm00001eb163130	-0.0902880652825131	5.08433281336656	3.2115280626059	0.112374803970178	0.154886965260483
Zm00001eb211920	-0.266533054122799	1.18408903683777	3.33476488010895	0.112413647588777	0.154932913401394
Zm00001eb198990	0.0790238534913229	5.20167418374154	3.20855691275746	0.112515478960207	0.155059869819782
Zm00001eb369670	-0.0861989710522726	4.77303110705442	3.20852934135643	0.112516785468503	0.155059869819782
Zm00001eb366600	-0.580035439902693	-0.896758955944864	5.57071472791295	0.112589588072473	0.155152599472519
Zm00001eb135440	0.367136676775782	0.258262872718406	3.43542680566306	0.112596131050869	0.15515401630921
Zm00001eb046050	0.399268648557972	0.370003747704717	3.20554130900264	0.112658495917467	0.155225007620351
Zm00001eb383150	-0.738832945781023	-1.48622181146315	9.4751112503184	0.11265868453117	0.155225007620351
Zm00001eb113910	0.641085904311112	-1.23353927902938	5.01629167742978	0.112696817379093	0.155269944179403
Zm00001eb109830	0.132156077695607	6.17780027291516	3.20458581772114	0.112703860645086	0.155272044238228
Zm00001eb284950	-0.532044184016513	-0.677653514030293	7.50437908454905	0.112732098201455	0.155301967868162
Zm00001eb125640	-0.126152486674691	3.25909475427892	3.61185065494706	0.112736620806549	0.155301967868162
Zm00001eb421160	-0.088616817886139	5.33427908113627	3.20331598408523	0.112764186925503	0.155332336220237
Zm00001eb383600	-0.517096860764266	-0.604865333465658	7.75435752237984	0.112820657892168	0.155402515992081
Zm00001eb061560	0.0859165428870987	6.8241459488275	3.1995790724946	0.112941964134052	0.155561990548684
Zm00001eb122690	0.0787292914519958	6.03038963970654	3.19935381733475	0.112952692056427	0.155569150551501
Zm00001eb325410	0.531543799591387	1.16680354306462	3.19773199408527	0.11302997206554	0.155667967206379
Zm00001eb163350	-0.195248437572761	1.99805362097619	3.19733365908365	0.113048963411861	0.155686501376929
Zm00001eb284720	0.131417725841913	3.4897319049831	3.19701980623768	0.113063929877863	0.155699491100528
Zm00001eb238930	0.0974259340210927	6.52480500073668	3.19623581059755	0.113101327094692	0.155743367259657
Zm00001eb119800	-0.222090228149004	1.6721793708103	4.83548393836047	0.113256928522163	0.155950001323538
Zm00001eb188390	-0.154022243703616	2.81088963780368	4.06844000465827	0.113301516971736	0.156000896471556
Zm00001eb003550	-0.0775053830461389	5.96876529985715	3.19197240490827	0.113304980397376	0.156000896471556
Zm00001eb021300	0.110594599324695	4.55412966111646	3.19093617593477	0.113354551677415	0.156061510002074
Zm00001eb109550	-0.440755697526447	-0.189415785749621	7.09427025460273	0.113399577436469	0.156113747314263
Zm00001eb077780	-0.167092111067838	5.43670801111143	3.18982098861913	0.11340793209907	0.156113747314263
Zm00001eb076780	-0.083292412890027	5.75300016577579	3.18979574501681	0.113409140812146	0.156113747314263
Zm00001eb323520	0.0836887109984703	5.48279806038461	3.18773317862718	0.113507957892	0.156242129621485
Zm00001eb151920	-0.0777803471284372	5.87250635031738	3.18754174689696	0.113517135093129	0.156247117353722
Zm00001eb370460	-0.142549736493126	2.94357666936249	4.05928169270546	0.113535477842522	0.156264719613596
Zm00001eb135020	0.229361918219539	1.57191827452679	3.18373800440496	0.113699688632596	0.156483076019443
Zm00001eb113740	-0.126748163531489	3.81364856780407	3.18111551870375	0.113825775249649	0.15664894393551
Zm00001eb289210	0.0802819371815271	6.64975923807816	3.18074528108316	0.113843590758768	0.156665798395969
Zm00001eb250620	-0.292951245870927	0.924629118812985	3.20730016281204	0.113870319855927	0.156694917037253
Zm00001eb320690	0.291481461942988	0.88586252423047	4.85133714871497	0.113898493236816	0.156726020186079
Zm00001eb060440	0.273162612253793	1.07319896085603	5.6205905555866	0.113949186544008	0.156788106530499
Zm00001eb213760	0.103642416363202	9.60355239619257	3.17684999457891	0.114031251372485	0.156893350259854
Zm00001eb204800	-0.757749542682137	-1.55333111553466	7.2788888216821	0.114041510842999	0.156899792951094
Zm00001eb245190	-0.485966580101249	-0.4518959623883	7.79677447303664	0.114083314935523	0.156941958015991
Zm00001eb018730	-0.486114232036578	-0.452512210892846	6.78730037216155	0.114083314970677	0.156941958015991
Zm00001eb132750	0.208691331232863	1.82327168977859	5.28729126426872	0.114238949197042	0.157148376525991
Zm00001eb131630	-0.472782906498574	-0.382908029213768	6.82373559295077	0.114251940668417	0.157158563475542
Zm00001eb132370	0.270820698728629	1.10170588804186	4.71708774121142	0.114421032403592	0.157383461701508
Zm00001eb009380	-0.118640907970105	3.44654553526691	3.72475223380711	0.114437707514827	0.157393819344829
Zm00001eb036480	-0.0873791154636538	5.99337241949872	3.16839985494043	0.114439751493489	0.157393819344829
Zm00001eb330810	0.269343163542307	1.11214438174083	5.53404586937372	0.114543138982567	0.157528311684779
Zm00001eb290640	-0.60855655763372	-1.03060750672543	7.00202571784648	0.114595056901673	0.15759200952545
Zm00001eb118400	-0.337845126887917	0.519695392385634	5.59629377136587	0.114842837063933	0.157920698984445
Zm00001eb358260	-0.087018080566678	5.47875726435898	3.16005012392561	0.114845293993806	0.157920698984445
Zm00001eb230220	0.127070917621796	5.14890298969709	3.15909124643642	0.114891987400512	0.157977184571917
Zm00001eb313140	-0.770740552405423	-1.60008844210864	5.77311695982732	0.114900831095568	0.157981623597043
Zm00001eb161140	-0.18107370763176	4.83124233747079	3.15875489302586	0.114908372362241	0.157984271516361
Zm00001eb342230	-0.200535611252578	2.23336378483118	3.15725251077927	0.114981596319226	0.158077220037388
Zm00001eb049070	-0.346960611409686	0.446951264735012	4.59405413777048	0.115021162904655	0.15812388942876
Zm00001eb059860	0.0865936652424533	4.35968369168421	3.15098179850024	0.115287886837382	0.158482820692021
Zm00001eb133480	0.0816755651794051	6.32307900574218	3.14981762129744	0.115344868960868	0.158553405156841
Zm00001eb305640	0.454173163051895	1.55437716480467	3.14938931606332	0.115365842244178	0.158574487282475
Zm00001eb277110	-0.213185541492247	1.81672936665538	3.14796390843065	0.115435677932819	0.158662727195365
Zm00001eb175190	0.602487289438007	-1.09660122357447	3.20625446173084	0.115450656326343	0.158675562534701
Zm00001eb339390	0.0810989834907336	5.70021779368756	3.14741857878826	0.115462410272785	0.158683965151411
Zm00001eb172390	0.16364241693908	2.4869430272531	4.24354455605597	0.115511199154036	0.158743262846798
Zm00001eb259640	-0.535298921077708	-0.714410657073574	4.38142567991419	0.11559393662003	0.158849206900206
Zm00001eb094190	0.391304818262705	0.0541876014619187	5.02791583776842	0.115618789106508	0.158875598941218
Zm00001eb256950	-0.222607222202123	1.7037501001258	4.6325520267674	0.115650009141853	0.158904381186021
Zm00001eb036370	0.140253591064738	3.38749541134461	3.1435755101248	0.115651031107022	0.158904381186021
Zm00001eb056750	-0.50834911006155	-0.581065516651524	7.92347045296889	0.115677910732518	0.158933551816608
Zm00001eb236960	0.345608609489132	0.398202464848319	6.0650279141539	0.115742460562669	0.159014473360198
Zm00001eb152290	-0.237503806547186	1.47544355882895	5.36932331655432	0.115762299417003	0.15903396317193
Zm00001eb194600	0.385697269607014	0.0936138647202175	6.78586706139028	0.115872479828833	0.159177556030487
Zm00001eb316580	0.606922704033948	-1.11760894949364	7.36048909844479	0.115927952267409	0.159230435620533
Zm00001eb242710	0.606973427829132	-1.11579599370604	6.50653397155774	0.11592795228916	0.159230435620533
Zm00001eb167870	0.607268173154943	-1.11529454210801	3.14802475578908	0.115927952399779	0.159230435620533
Zm00001eb019300	0.332651298069918	0.499677479510201	4.5283476858517	0.115968932412481	0.159278946714155
Zm00001eb008460	-0.084644525177399	5.65928323199086	3.13449684614852	0.116098235479222	0.15944875552709
Zm00001eb119820	-0.103997027506648	4.02788927066005	3.13430372648351	0.116107773077076	0.15945407047498
Zm00001eb015870	-0.857185467113476	-1.84764884509082	10.3935445103127	0.11611491701293	0.159456097781118
Zm00001eb298580	0.372752629482753	0.182331079829636	4.7720848449414	0.116134704969235	0.159475487583192
Zm00001eb174480	-0.100436772903252	5.60479157566409	3.13364080560623	0.116140520602389	0.159475689717781
Zm00001eb364930	0.182189874939888	2.52058997393663	3.13196426483657	0.116223394153188	0.159581696979297
Zm00001eb152170	0.251802421224549	1.50473181491375	3.13161379695063	0.116240728082997	0.159597708451859
Zm00001eb406300	0.105539570690717	5.34073696851713	3.13126502412894	0.116257981560945	0.159613607907263
Zm00001eb290260	-0.377522155828236	0.204418610246863	6.43905247338944	0.116278118707214	0.159633464681051
Zm00001eb115390	0.114819630006195	3.68950528522888	3.16135166150925	0.116288538923648	0.159639980193125
Zm00001eb246980	0.326117200514145	0.553263503786826	6.5259746900685	0.116343769311941	0.159708007115011
Zm00001eb279600	0.382878489517511	0.109380050710561	6.39699817815545	0.116487615788786	0.159897666988764
Zm00001eb011520	-0.591320122798185	-0.971316713011584	5.50591768755304	0.116547159014252	0.159971594462944
Zm00001eb293500	-0.533540985334567	-0.712005831573005	7.88218116633441	0.116594479809022	0.160028739142699
Zm00001eb184220	-0.266598067720643	1.17509267076789	4.14724189528528	0.116735372309751	0.160214301407998
Zm00001eb159960	-0.381806322243848	0.269483402920607	3.12014707779946	0.116809750895806	0.160308562522079
Zm00001eb176340	-0.0843815803939179	5.91276218019077	3.11919140855965	0.116857340612848	0.16036605145124
Zm00001eb064440	0.584350627638034	-1.02645683258399	8.27245834637241	0.116865909649432	0.160369988395138
Zm00001eb406010	-0.0882613845623766	4.73575150205294	3.11798406261685	0.116917499717113	0.160432957959385
Zm00001eb345200	0.0904248449462728	6.78543046651651	3.11743824444344	0.116944709916286	0.160457592525454
Zm00001eb216930	0.0857173091628306	4.86744178878607	3.11739513983147	0.11694685912897	0.160457592525454
Zm00001eb086520	-0.0774003696294662	6.46417191240674	3.11595520525761	0.117018684780781	0.160540985196262
Zm00001eb150030	-0.114860301558385	4.00906699258951	3.11583351725789	0.117024757389811	0.160540985196262
Zm00001eb150040	-0.114860301558385	4.00906699258951	3.11583351725789	0.117024757389811	0.160540985196262
Zm00001eb310490	0.227948707844597	1.57861114050634	5.27000983270295	0.117052670040412	0.160571447604317
Zm00001eb401960	-0.167935911322807	2.54359221059658	3.11500294241424	0.117066216758683	0.160582200989214
Zm00001eb022650	-0.0936723962745372	4.34201992266212	3.11466143363817	0.117083269295098	0.160597762095865
Zm00001eb125210	-0.0833437259346169	4.71201120886957	3.11347674583515	0.117142449646214	0.160664916250604
Zm00001eb027880	-0.0819922121992965	5.06220741564662	3.11338974429161	0.117146797310275	0.160664916250604
Zm00001eb390720	0.099348576395148	4.0245080407443	3.11325005103849	0.117153778543685	0.160664916250604
Zm00001eb242790	-0.0876101360355274	5.47484910075621	3.11322419798176	0.117155070622063	0.160664916250604
Zm00001eb155260	0.081836258597989	4.76644981151968	3.11161475099292	0.117235544241047	0.160767440128564
Zm00001eb143070	-0.0815580356861459	5.59035678795741	3.11082168581065	0.117275224949946	0.16080907446303
Zm00001eb331410	0.0802562939619861	5.10065418369728	3.11077949057782	0.117277336668531	0.16080907446303
Zm00001eb079780	-0.117371176319965	4.74734889337509	3.10985796358244	0.117323468272718	0.160864489321344
Zm00001eb030980	0.0958821945648038	6.27604015652769	3.10940620344322	0.11734609211302	0.160887668397061
Zm00001eb104770	-0.398435718785403	0.0458708700280656	4.07109288956556	0.117363582970084	0.16090380796649
Zm00001eb431480	0.390434755482109	0.0956550490260552	3.1083726985672	0.117397870986218	0.160936376946613
Zm00001eb330100	0.0846269862714092	5.41864949143085	3.10835456887612	0.117398779557664	0.160936376946613
Zm00001eb310980	-0.120759450237	4.31838485736067	3.10820755968839	0.11740614728181	0.160938635140637
Zm00001eb390690	-0.303173849143675	0.794243340164069	4.44150531653714	0.11749167889843	0.161048033818682
Zm00001eb143600	-0.36253581054405	0.303842890081174	6.40948262292299	0.117508690623913	0.16106350492123
Zm00001eb325220	0.0816661839976094	6.50044295978717	3.10584594785748	0.117524588892917	0.161077448429548
Zm00001eb240790	0.435386861817861	-0.251827135184802	7.52933541575393	0.117616785027249	0.161190006481995
Zm00001eb292690	0.62684547783325	-1.21163447631585	3.84528643066495	0.117618171716389	0.161190006481995
Zm00001eb204160	-0.167272340514912	2.73888401860567	3.10322866627012	0.117656037346104	0.161234045528266
Zm00001eb207820	-0.0928327575914387	5.21216868243962	3.10279819138085	0.117677675781425	0.16125584386706
Zm00001eb093430	-0.0793547123256314	5.64313137663319	3.10258739873748	0.117688273490253	0.161262511512506
Zm00001eb155760	0.684915039175329	-1.43488594636067	3.60326223085854	0.117749729300014	0.161338863494209
Zm00001eb303790	-0.351913171428304	0.386899936267582	4.6846337917668	0.117770000372516	0.161358780095469
Zm00001eb368530	-0.755304399520603	-1.57076852701644	5.51697622175477	0.117826566302996	0.161428420568225
Zm00001eb261080	-0.380345252471341	0.323238925561198	3.09887151006148	0.117875298685794	0.161484643119982
Zm00001eb372200	-0.105557864615177	3.75174018648907	3.5648206945288	0.117879082809237	0.161484643119982
Zm00001eb373900	-0.127015196900892	3.13779134158508	3.22499891729611	0.118107117386306	0.161789153790356
Zm00001eb051510	-0.104232904832661	4.1468058156395	3.09367233785914	0.118137638284927	0.161817720631893
Zm00001eb364070	-0.0822690669691322	5.45675860878089	3.0936359962247	0.118139474720235	0.161817720631893
Zm00001eb370100	0.0790545748791091	6.48422429594125	3.09264767806255	0.118189431402529	0.161878266057094
Zm00001eb329890	-0.0819994068424558	5.01766312969847	3.09248213055403	0.118197802086264	0.161881850058171
Zm00001eb267300	0.412523563543279	-0.107611823325052	5.84478930445095	0.11821324783318	0.16189512313385
Zm00001eb019720	0.301649174191343	1.26400465921989	3.08748429740067	0.118450879554665	0.162212667707892
Zm00001eb333720	-0.226849254922417	1.5983386215509	4.48561806672214	0.118506045682484	0.162278404897749
Zm00001eb398940	0.101620275694834	5.73822027776874	3.08631056117608	0.118510418249419	0.162278404897749
Zm00001eb023290	0.216876608763834	1.6773839751556	5.21857569294977	0.118618664042481	0.162418722644237
Zm00001eb051050	-0.361047252351354	0.327120134711476	3.08253937618885	0.118701982180223	0.162524896177652
Zm00001eb069620	0.103327257408292	4.80759885737327	3.08083575877754	0.118788654460071	0.16263565159276
Zm00001eb257580	-0.0872755582217117	5.41076378521663	3.07971110378988	0.118845917564845	0.162706133565418
Zm00001eb381550	0.771487566485549	-0.98720436420083	3.07942312716028	0.118860586087568	0.162718297357191
Zm00001eb191660	-0.108827161799935	3.74153913089329	3.28169130782991	0.118896622880384	0.16275971137197
Zm00001eb224790	-0.245717082718114	1.34122702052073	3.99779568231932	0.118925481288938	0.162791295216416
Zm00001eb380150	-0.120336701606281	4.48219826321351	3.07699219713464	0.118984504474208	0.162864165071391
Zm00001eb356600	0.627353566196289	0.84425636851916	3.07636635446174	0.119016434858479	0.162892954892526
Zm00001eb100370	-0.67378452589456	-1.31064241121157	6.72787786011617	0.119017117394283	0.162892954892526
Zm00001eb421170	-0.0834759673341481	7.79095617283198	3.0761169288266	0.119029163664185	0.162901517270427
Zm00001eb166150	0.0919336621436502	5.75041391130168	3.07568970075175	0.119050970343871	0.162917975321946
Zm00001eb104820	0.334786886110297	0.649942816263393	3.07565443086021	0.119052770834005	0.162917975321946
Zm00001eb253470	-0.0935404878532007	7.8495489604486	3.07493449617471	0.119089530586428	0.162960352797595
Zm00001eb071290	-0.0993755637876779	3.86835567161663	3.07481791296643	0.11909548471677	0.162960574243549
Zm00001eb149920	-0.226109869756915	1.59573461831866	5.39980966251926	0.119116695478677	0.162981670586377
Zm00001eb036800	-0.172054657256169	2.44141685753367	4.31405149214962	0.11917677146791	0.16305593972077
Zm00001eb379460	0.16187080816663	2.51227103727853	4.23084866064102	0.119249037314072	0.163134837023254
Zm00001eb376390	-0.157285877183128	2.64090792290632	4.38421128194136	0.11924942757575	0.163134837023254
Zm00001eb315550	0.295163656209658	0.814138914884504	5.71207317246166	0.119251832594734	0.163134837023254
Zm00001eb067340	0.0962580345473562	4.17463673304068	3.29296712624608	0.119262179253639	0.163141058546306
Zm00001eb172580	-0.0771687379980415	5.77513074460965	3.07110816657572	0.119285154100843	0.163164552969327
Zm00001eb161770	0.0793106957396971	6.63286851727165	3.07003977887619	0.119339851872269	0.16323143529459
Zm00001eb426990	-0.126847412779493	3.31230906655617	3.85591357753418	0.119347293564459	0.163233678033179
Zm00001eb158090	-0.130258739026704	3.30087849161898	3.76101690619483	0.119461933983306	0.163376213061224
Zm00001eb176930	0.105188016324241	4.73399265416366	3.06763437979138	0.119463121315686	0.163376213061224
Zm00001eb008590	0.160911231532553	2.62920435510198	4.03447906141526	0.11950900984697	0.163431025277531
Zm00001eb056600	-0.203452189802183	1.85715849040427	4.10395346533757	0.119603264621485	0.163551970781611
Zm00001eb167940	0.153189411235364	2.61017996843305	3.97667928698988	0.119765811155595	0.163766285834824
Zm00001eb399450	0.289131491259021	0.864851066608437	5.51889740511178	0.119803523140399	0.163809891136858
Zm00001eb251610	-0.125155298966176	5.41385912185626	3.06048528426772	0.119830484965856	0.163838793994722
Zm00001eb155580	0.0856498837450351	6.21762564871148	3.05982495116883	0.11986449209863	0.163874551004495
Zm00001eb084080	0.107646552793768	3.61040062254238	3.41317565202919	0.119868286952495	0.163874551004495
Zm00001eb205260	-0.0919031224685718	4.40901722956791	3.05938133415047	0.119887345519627	0.163892642315315
Zm00001eb345230	0.0828945799908791	4.88621140759744	3.05880151425888	0.119917224260559	0.163925522926319
Zm00001eb267110	-0.0935769389534105	4.51302576413024	3.05801939721114	0.119957543175828	0.163972671252004
Zm00001eb114370	-0.131962244903448	3.17925738251679	4.09359887371525	0.120023374680608	0.164054687036109
Zm00001eb203980	-0.211391327616602	1.80222534953581	4.61190392082208	0.120038486163082	0.164067371245247
Zm00001eb093870	-0.120401856558884	3.69288841738511	3.05580333075015	0.120071880911724	0.164089822237891
Zm00001eb407400	-0.553074892555158	-0.83026224137061	6.47456921276044	0.120078241979038	0.164089822237891
Zm00001eb202550	-0.553256099052147	-0.827627399909377	5.72540809536321	0.120078241993094	0.164089822237891
Zm00001eb202560	-0.553256099052147	-0.827627399909377	5.72540809536321	0.120078241993094	0.164089822237891
Zm00001eb152490	0.0775611782023274	5.10785274650015	3.05348469753365	0.120191664737286	0.164236839852291
Zm00001eb355100	0.480933924498683	-0.538131497287505	5.91164531937427	0.120261777603185	0.164324664938708
Zm00001eb202400	0.117600141196084	6.7826503183697	3.04865399854545	0.120441732931463	0.164562562007371
Zm00001eb142720	-0.0991364069923144	5.83933822755865	3.04789686042268	0.12048098958829	0.164608205180505
Zm00001eb151540	0.0958226707406701	4.05554988456459	3.04776960145657	0.120487589464685	0.164609228475668
Zm00001eb297430	-0.177230221348169	2.52578509894632	3.04675264743772	0.120540347674576	0.164673309773551
Zm00001eb212750	-0.115910024368771	3.52191946467808	3.75301916074556	0.120639552769197	0.164800834066938
Zm00001eb434170	-0.110608626880841	5.237759824354	3.04304909782246	0.120732741060368	0.164920127063138
