logFC	logCPM	F	PValue	FDR
Zm00001eb202650	-0.3656700955765	2.90792263783652	9.36638511175538	0.00476411314656279	0.00940211187952632
Zm00001eb342680	0.503577982523403	2.02865890788312	9.36614901454374	0.00476457372274463	0.00940227787022339
Zm00001eb085830	0.272500918434705	3.82343366176061	9.3511904027621	0.00479385336144699	0.00945899563381299
Zm00001eb219960	0.266499973639218	3.86353697290618	9.35107869758293	0.00479407274205425	0.00945899563381299
Zm00001eb183820	-1.08015817075191	-0.296466102065451	9.34977713726745	0.00479662971042631	0.00946329307353638
Zm00001eb412500	0.192799657136627	4.96350617234309	9.34463298224825	0.00480675007361862	0.00948251051252962
Zm00001eb043750	-0.314139902622001	3.50135118518591	9.34441382569588	0.00480718174484067	0.00948261306985197
Zm00001eb109130	-0.40847325735242	2.58225721687411	9.34147723483351	0.00481296997981705	0.00949257369695266
Zm00001eb194340	0.361227269520929	2.88704610420727	9.34146636432297	0.00481299142040086	0.00949257369695266
Zm00001eb121290	-0.968734819722794	0.0552698505450534	9.3400820643213	0.00481572260668206	0.00949721036812102
Zm00001eb102770	0.25804954239282	4.06202062999388	9.33861562738587	0.00481861767745396	0.00950216948238553
Zm00001eb169040	-0.528179966748828	1.82227959713494	9.33452022617932	0.00482671289027125	0.00951738152806919
Zm00001eb416220	-0.178150928736099	5.35126541406055	9.33431393098379	0.00482712105496491	0.00951743493706076
Zm00001eb243400	0.172097176403509	5.53965270171621	9.33350376614811	0.00482872436561661	0.00951984457146154
Zm00001eb196550	-0.661194226394317	1.07943720551024	9.33320032727138	0.00482932501749232	0.00952027723670935
Zm00001eb039530	-0.282605167388103	3.76042389049613	9.32975752294441	0.00483614565674064	0.00953297062171251
Zm00001eb028050	0.991133067369924	-0.217464426552004	9.32679753549548	0.0048420181128818	0.00954379309993079
Zm00001eb386910	-0.434349457055255	2.38790786344415	9.32577678681386	0.00484404501352964	0.00954703473902326
Zm00001eb404930	-0.686270730697409	0.994329991091321	9.31916554119763	0.00485719523017469	0.00957219686527364
Zm00001eb028920	-0.708939861284783	0.787436793583548	9.31768427422528	0.00486014686837678	0.00957666698205064
Zm00001eb350030	-0.554312780750182	1.6504713919832	9.31764237328454	0.00486023039028997	0.00957666698205064
Zm00001eb220310	0.738312494441832	0.749021194582904	9.31408093597091	0.00486733515197555	0.00958990970500074
Zm00001eb232440	-1.46104918709169	-1.10114355795726	9.31196539570269	0.00487156079690362	0.0095974781811681
Zm00001eb329960	0.121292531435219	9.47331347096778	9.3046406796304	0.00488622212446156	0.00962530906950017
Zm00001eb231770	-0.171755911005439	5.54645805019628	9.30452292946483	0.0048864582058936	0.00962530906950017
Zm00001eb428840	0.146085044439673	6.51144662609092	9.30299551132384	0.0048895216995676	0.00963058394690069
Zm00001eb292700	0.170120036955586	5.68959882626098	9.30121720580358	0.00489309101050261	0.00963685419030854
Zm00001eb421110	-0.199392476329781	4.85768769341404	9.29767895902359	0.00490020116732997	0.00964934927046127
Zm00001eb130190	0.186906401199186	5.18006209154885	9.29767552177316	0.00490020807997038	0.00964934927046127
Zm00001eb178710	0.393430478990982	2.65586811713303	9.29593213179786	0.0049037155658284	0.00965539031165175
Zm00001eb063700	0.195351278646656	5.17192538716789	9.29574354064986	0.00490409515090725	0.00965539031165175
Zm00001eb184040	-0.330884244464182	3.25421790959488	9.29557435966263	0.00490443569544001	0.00965539031165175
Zm00001eb255710	-0.386180030225454	2.67688866198815	9.29115621236421	0.00491333806001594	0.009672154019776
Zm00001eb014750	0.208682065499922	4.7484348456051	9.28933524394948	0.00491701231905099	0.00967862410689617
Zm00001eb258230	0.17266124984833	6.39359642298587	9.28576946611402	0.00492421578802638	0.00969203950712892
Zm00001eb050650	0.284855013390272	3.6012583855493	9.2839058429311	0.00492798516576379	0.00969869420921598
Zm00001eb116580	-0.394123438279167	2.68688694822686	9.28327821975634	0.00492925530418072	0.00970042953446643
Zm00001eb066800	-0.302679354839722	3.58120579870924	9.28269922916522	0.00493042733786084	0.00970099575224346
Zm00001eb325620	0.601848817088155	1.27318643727956	9.28266804486245	0.0049304904718948	0.00970099575224346
Zm00001eb030250	-0.204718472257401	4.75791902873017	9.28256044892317	0.00493070831147061	0.00970099575224346
Zm00001eb364400	-0.908776973146201	0.0405369240726491	9.27917717588347	0.0049375634316895	0.00971371773977513
Zm00001eb417870	0.283612905154972	3.67328384667075	9.27815498798119	0.00493963659803409	0.0097170308786942
Zm00001eb200870	0.184439077881664	5.18133328005223	9.27459374451583	0.00494686675576723	0.00973048729820325
Zm00001eb326510	0.308256141864356	3.39173770312595	9.2728105975133	0.00495049126660452	0.00973684984906661
Zm00001eb434350	0.500368586674404	1.93825735917975	9.2722503587991	0.00495163062855167	0.0097383238796817
Zm00001eb191360	0.160406092186322	5.86980876475204	9.26987694445951	0.00495646061102791	0.00974705541420645
Zm00001eb156550	-0.177118746512037	5.29669933994205	9.26895893426139	0.00495833016254084	0.00974996423978092
Zm00001eb083950	0.46226081003282	2.16687315602871	9.26391601652477	0.00496861382445994	0.00976941664823548
Zm00001eb399620	-0.561573474253607	1.5903923974306	9.25875679781585	0.00497915855815918	0.00978937927969971
Zm00001eb047280	0.128930422102908	7.71032895247594	9.25695699404909	0.00498284280952431	0.00979585163475045
Zm00001eb348820	0.245780755917693	4.06580964906393	9.2536286544329	0.00498966379919763	0.00980848905037079
Zm00001eb267710	-0.17101320729116	5.45902235614669	9.25189676793301	0.00499321706965423	0.00981470142567404
Zm00001eb173320	0.342096781976802	3.02998549391431	9.25129973759965	0.0049944426177189	0.00981620975122791
Zm00001eb152600	-0.335155349532307	3.38042529824801	9.25114002993697	0.00499477051125543	0.00981620975122791
Zm00001eb308860	-0.286109631479691	3.58980283429932	9.24752647579862	0.00500219568267287	0.00983002889092415
Zm00001eb419000	-0.539164490447957	1.7190478088179	9.24509487258404	0.00500719889627475	0.00983908673756584
Zm00001eb248170	-0.82648554627714	0.362287772485115	9.23604748635443	0.005025862251611	0.00987498306458852
Zm00001eb141980	0.185381401205959	5.1776406692856	9.23522424473508	0.00502756420720724	0.00987755003736633
Zm00001eb235850	-0.382415191070849	2.88304362203251	9.23410610780103	0.00502987682403282	0.00988131626525758
Zm00001eb364750	0.140101640357983	8.46476013723272	9.23107049772662	0.00503616111804026	0.00989288374414467
Zm00001eb404880	-1.23411473378494	-0.7114920521193	9.23033314949944	0.00503768885329211	0.00989498218970755
Zm00001eb052030	0.74824732020253	1.01432004084064	9.23017250576749	0.00503802176273558	0.00989498218970755
Zm00001eb199090	-0.189154708883732	5.69479237975356	9.22916005458127	0.00504012046057632	0.0098983257452932
Zm00001eb421640	-0.373815335626671	2.77244896776721	9.22550408407339	0.00504770676407582	0.00991244507255807
Zm00001eb411390	-0.89810433026824	0.0994715601792665	9.22074561798943	0.00505759932466079	0.00993084099603398
Zm00001eb077080	0.503685149635646	2.11181775683575	9.22053112501789	0.00505804573676025	0.00993084099603398
Zm00001eb220840	0.191307365527798	4.9999055819983	9.22033300310584	0.00505845811461305	0.00993084099603398
Zm00001eb330690	0.148001829282025	6.09498927990907	9.22023359919627	0.00505866503109287	0.00993084099603398
Zm00001eb146560	0.262576026250246	3.98847671796523	9.21768523466396	0.0050639727686563	0.00994047943859083
Zm00001eb013840	0.144421238482529	6.29564489665852	9.21519369561005	0.00506916798189946	0.00994989550046675
Zm00001eb229250	-0.597917693895549	1.43226982712173	9.21437852160438	0.00507086898869025	0.00995245210157477
Zm00001eb033930	0.334233283218209	3.15322651918192	9.21225721276867	0.00507529837835973	0.00996036280052917
Zm00001eb199880	-0.160077305553536	5.65665706262882	9.21158828027839	0.00507669600885399	0.00996232284286386
Zm00001eb145530	-0.368758060263779	2.86760901804864	9.2030782861406	0.00509451274996153	0.00999650030879079
Zm00001eb178250	0.171529259047117	5.53798838708705	9.20222917111016	0.00509629419121871	0.00999921026205414
Zm00001eb018400	0.781404513287169	0.45608819308158	9.19953938194853	0.00510194181758016	0.0100095048620632
Zm00001eb251130	-1.01136355146919	-0.2221875380033	9.19656715385747	0.0051081903528429	0.0100209766760075
Zm00001eb083640	0.453171834574721	2.34785092562548	9.19584811344051	0.00510970324123599	0.0100231572769297
Zm00001eb075050	0.16910451832894	5.49856543508545	9.19504721992988	0.00511138892300129	0.0100256764589615
Zm00001eb316170	0.847000123349066	0.386869393178794	9.19483075437799	0.00511184463257398	0.0100257829196274
Zm00001eb321770	-0.292945348017814	3.6080817444224	9.19328990193777	0.00511508975170952	0.0100313597604197
Zm00001eb034720	-0.920935269741562	0.0480175095845605	9.19147721371071	0.00511891022860195	0.0100380639886412
Zm00001eb185670	-0.626993643729476	1.22394498668116	9.19034712542118	0.00512129360107647	0.0100419492570374
Zm00001eb211200	-0.20272521865137	4.77653181550889	9.18876683289439	0.00512462847657472	0.010047699497759
Zm00001eb271970	0.17609404280845	5.49144964360036	9.18094664095381	0.00514116600580974	0.0100793328357876
Zm00001eb209850	-0.147030707079184	6.13318366799003	9.18002700910134	0.00514311456657603	0.010082361562028
Zm00001eb189990	-0.756485404542355	0.573714190514885	9.17426822298275	0.0051553347666632	0.0101047813288939
Zm00001eb153910	0.497758437483274	1.96536868955587	9.1742562020736	0.00515536030801866	0.0101047813288939
Zm00001eb177740	-0.325523984763952	3.31356073055079	9.17258341841424	0.00515891588217511	0.0101108116612013
Zm00001eb063410	0.965503252261679	-0.177552635530078	9.1724278902268	0.00515924659901299	0.0101108116612013
Zm00001eb209260	0.190658053521496	4.95192858604942	9.17114416884609	0.00516197719537683	0.0101153692000421
Zm00001eb304990	0.498224263881405	1.8782284400973	9.17079428834464	0.00516272169562032	0.0101158621077454
Zm00001eb346300	0.179923898327877	5.65441079744977	9.17046732275926	0.0051634175410331	0.0101158621077454
Zm00001eb319650	-0.223354937089175	4.50023708259082	9.17045496165164	0.00516344384983135	0.0101158621077454
Zm00001eb022120	-0.314694204294906	3.33639575777308	9.1696572308381	0.00516514200954787	0.0101183953006869
Zm00001eb328460	0.196223350552262	4.96184079005723	9.16824666282505	0.00516814621971298	0.0101234864186142
Zm00001eb309850	-0.284193316888472	3.63932414217707	9.16519894188245	0.00517464368237219	0.0101354188665395
Zm00001eb073990	0.190903846154497	5.01234695127361	9.16287828400725	0.00517959704669782	0.0101443253012295
Zm00001eb378790	0.234489959888937	4.23621608880538	9.16028137079414	0.00518514615881263	0.0101543970294319
Zm00001eb183320	-0.251180723897795	3.98724912092217	9.1583779012278	0.00518921760287499	0.010161573595092
Zm00001eb104350	0.283396212902176	3.57509178150159	9.15572226651842	0.00519490368463665	0.0101719105859506
Zm00001eb385720	0.516696519559403	1.90704795588554	9.15531537113299	0.00519577550011647	0.0101728200937135
Zm00001eb048680	0.137272937428596	7.08334043629044	9.150838034954	0.00520537912996497	0.010190824157002
Zm00001eb392760	-0.604156905701262	1.23087218795764	9.1487729062204	0.00520981519114123	0.0101982342922738
Zm00001eb012440	-0.517200935860715	1.79488681275836	9.1486958309406	0.00520998083423907	0.0101982342922738
Zm00001eb186330	0.157208418411025	5.79557287443541	9.14730463153387	0.00521297165298202	0.0102032889524472
Zm00001eb362660	-0.235967744155445	4.17539386183297	9.14687542323965	0.00521389474596623	0.0102042960019204
Zm00001eb130060	-0.243154187948898	4.14442205156055	9.14497364832229	0.00521798700075901	0.0102115048851243
Zm00001eb226560	0.174099025323181	5.43742807886521	9.14353428777815	0.00522108654165659	0.0102167700679992
Zm00001eb108850	0.566702823011347	1.64562535606452	9.13858091016003	0.00523176847162762	0.0102368706971874
Zm00001eb070400	-0.150879134203714	6.59142047012588	9.13788838991433	0.00523326377279229	0.0102389943380719
Zm00001eb035190	-0.716749919634428	0.970675017246152	9.1364435918791	0.00523638489528151	0.0102442983518452
Zm00001eb166710	-0.127062280556139	7.81752203792702	9.13625200635441	0.00523679891898209	0.0102443058668111
Zm00001eb185640	0.361697965916741	2.97560699747479	9.13511378192421	0.00523925939711133	0.0102483163724041
Zm00001eb309080	-0.238396161983496	4.15553107990068	9.13348827362895	0.00524277539900882	0.0102543907581052
Zm00001eb022940	-0.183636715841815	5.20876282838801	9.13135121787119	0.00524740177640897	0.0102622265162601
Zm00001eb344160	0.524438981928061	1.84477729305661	9.131258130001	0.00524760339696326	0.0102622265162601
Zm00001eb442020	0.137696112060974	6.82667543003219	9.12840178291093	0.00525379408750825	0.0102735286044095
Zm00001eb334830	-1.20084422559137	-0.566838498484754	9.12752649729502	0.00525569271699161	0.0102764366716406
Zm00001eb257560	-0.455048152252765	2.14805076072634	9.12683439799465	0.00525719451332294	0.0102785684178989
Zm00001eb034740	-0.63569707821796	1.13122025102267	9.12565965461527	0.00525974467035433	0.0102827493653307
Zm00001eb337020	0.250455732838221	4.19299333978797	9.12194535824664	0.00526781656183241	0.0102977237501381
Zm00001eb143680	0.30944612618114	3.35803221455273	9.12093103699806	0.00527002321201112	0.0103012310964998
Zm00001eb195230	0.284879624940585	3.89638070926411	9.11909655559476	0.00527401665962081	0.0103082302452676
Zm00001eb423440	-0.363878138612399	2.84731526464231	9.11492360267746	0.00528311289653005	0.0103252010791797
Zm00001eb196960	-1.43293847679691	-1.11802361974466	9.44406716996091	0.00528441030563865	0.0103269285902445
Zm00001eb201150	-0.273014003332838	3.76408314179942	9.11327678186539	0.00528670732582763	0.0103306091434586
Zm00001eb428530	0.141008463345779	6.68693812973176	9.10951394429455	0.00529493022008504	0.0103458678021142
Zm00001eb392270	0.207106601021154	4.85047964556857	9.10884987401748	0.00529638284460111	0.010347896545718
Zm00001eb361960	-0.685806401893474	0.994223081790918	9.10472295754874	0.00530541997676938	0.0103646504919179
Zm00001eb195780	-0.151581562681733	6.67620882413839	9.10455503403737	0.00530578804961643	0.0103646504919179
Zm00001eb427200	0.241156014083605	4.12201605678768	9.10229294409594	0.0053107490393952	0.0103735302095178
Zm00001eb224300	-0.256120241323255	3.93176837430887	9.10195496669294	0.00531149068908223	0.0103741675107397
Zm00001eb097330	0.306487431200268	3.37061795456714	9.09846460189523	0.0053191564299064	0.010387640501111
Zm00001eb213960	-0.206758847081269	4.69460737418176	9.09843540909378	0.0053192205953437	0.010387640501111
Zm00001eb425750	0.193047384481597	5.30586903938793	9.09787302023694	0.00532045688319187	0.0103890504668659
Zm00001eb416200	-0.66944232040469	0.919247088422343	9.09772853361257	0.0053207745554227	0.0103890504668659
Zm00001eb032640	0.295163079028074	3.47984864248451	9.09566134476312	0.00532532178396409	0.0103971162878755
Zm00001eb143430	-0.171133072121471	5.3834868465152	9.09544655597848	0.00532579449970022	0.0103972264230449
Zm00001eb229900	0.208123288415375	4.75629129359389	9.09178004586205	0.00533387091697866	0.0104121796272895
Zm00001eb010980	0.268119381739597	3.96474429696868	9.08692803532401	0.00534457910341038	0.0104322675347928
Zm00001eb260590	-1.21687710407695	-0.555934661414219	9.08509374170133	0.00534863337828492	0.0104389463805074
Zm00001eb126880	0.192748800044496	5.18965056788837	9.08482063952164	0.00534923729137364	0.0104389463805074
Zm00001eb234120	-1.09612455060241	-0.414886948943858	9.08481277389391	0.00534925468579516	0.0104389463805074
Zm00001eb235230	0.267822836498849	3.84087354113192	9.08245462439328	0.00535447237343395	0.0104483121748975
Zm00001eb178570	-0.252368696679404	3.9388266303939	9.08169984725079	0.00535614357270936	0.0104507566975325
Zm00001eb384020	-0.405880402708379	2.6540476205383	9.07993222340559	0.00536005959101697	0.0104575805238379
Zm00001eb223960	-0.319470204413081	3.28133458176432	9.07907733633622	0.00536195463242161	0.0104604606268341
Zm00001eb013110	-0.212086335799078	4.62391710033153	9.07828671197896	0.00536370786776297	0.0104630636567508
Zm00001eb112890	-1.20901130311104	-0.705175712523891	9.07792401795906	0.00536451236140304	0.0104638157002531
Zm00001eb282510	-0.239124044147629	4.27144891246593	9.07696335818239	0.00536664383800512	0.0104671557871283
Zm00001eb203470	-0.150595521995949	6.07869634818449	9.07410950225197	0.00537298128208276	0.0104786980727797
Zm00001eb267280	0.123731911180367	8.50038679759164	9.07111618588208	0.00537963713360406	0.0104908594840135
Zm00001eb386590	0.195074809542202	4.8433405944293	9.06866833082656	0.00538508675272496	0.0105006668995398
Zm00001eb199100	0.245338084462623	4.05476235397183	9.06834090870565	0.00538581614056309	0.0105012692724306
Zm00001eb280980	0.178914322069881	5.26032357399508	9.06452741999613	0.00539431921564228	0.0105169542502467
Zm00001eb121050	0.655869743108991	1.21399590350477	9.06435556975469	0.00539470273873517	0.0105169542502467
Zm00001eb323410	-0.776953197385242	0.502500697881266	9.06384800893182	0.00539583564921427	0.0105183418154173
Zm00001eb061400	-0.837685334293892	0.223829821249351	9.06242839072393	0.00539900570312402	0.0105236999481404
Zm00001eb126230	-0.243474359231632	4.1984101078067	9.06104961345023	0.00540208648954968	0.0105288832586626
Zm00001eb180220	0.245795045284808	4.1742754368047	9.05789415985477	0.00540914431130927	0.0105418165567654
Zm00001eb395770	0.433485200681003	2.26720275160957	9.05691261771503	0.00541134176912899	0.010545276270599
Zm00001eb394910	0.270691414550107	3.70828354479322	9.05181584578714	0.00542276788669347	0.0105667182624771
Zm00001eb162130	0.238814317116656	4.14808738504888	9.050666818732	0.00542534742399961	0.0105709199496326
Zm00001eb289460	0.149845591622477	5.98468364973842	9.0489395692605	0.00542922755801959	0.0105776549076792
Zm00001eb219860	0.375936526685002	2.79012369290716	9.04382327649106	0.00544073857313188	0.0105989469719822
Zm00001eb229450	0.119403519375882	9.01445325777378	9.0437050101206	0.00544100497008145	0.0105989469719822
Zm00001eb207720	0.157246032151492	5.75171772923406	9.04057369750054	0.00544806344668385	0.010611522531488
Zm00001eb114500	-0.520703260128482	1.680633273722	9.04046420160938	0.00544831044729814	0.010611522531488
Zm00001eb023020	-0.210609368437259	4.58899092558595	9.03680709270447	0.00545656712055443	0.0106267750963698
Zm00001eb216550	0.218109032546523	4.66370217487396	9.03390058990041	0.00546313881584338	0.0106387440098003
Zm00001eb257980	-0.821483492995238	0.426790683105195	9.0332158256608	0.00546468833745919	0.0106409317969783
Zm00001eb147290	0.271778334873768	3.83696308912425	9.03167575938866	0.00546817502298761	0.0106468910266715
Zm00001eb402800	-0.283053971966534	3.56610544394155	9.02853200182699	0.00547529992478405	0.0106599326178268
Zm00001eb191080	0.188125915069649	4.99401320341427	9.0250434867695	0.00548321794901549	0.010674516195858
Zm00001eb102920	0.14835982575096	6.17925905471118	9.02362948080364	0.0054864309086974	0.0106799385771409
Zm00001eb107160	-0.794127106473355	0.564482031084544	9.02311496844885	0.00548760050993669	0.0106813828022499
Zm00001eb402910	0.225576567217025	4.37861071694086	9.02102826944856	0.0054923468123189	0.0106895084988791
Zm00001eb246030	-0.778774137079511	0.541818975032633	9.02064695769469	0.00549321460576348	0.0106895084988791
Zm00001eb120970	-0.21559191946412	4.47315756794218	9.02040982413455	0.00549375435182817	0.0106895084988791
Zm00001eb276220	0.301075046896435	3.36192252356562	9.02036984445444	0.00549384535631248	0.0106895084988791
Zm00001eb098880	-0.390696761445483	2.62061299129436	9.02033917961611	0.0054939151588233	0.0106895084988791
Zm00001eb242770	-0.243477332188057	4.05572078439659	9.01966675858232	0.00549544603547899	0.0106916541821366
Zm00001eb279160	0.276175155699387	3.91188384192064	9.01561228596784	0.0055046865082347	0.0107087977522326
Zm00001eb433900	-0.200852603650075	4.73998587609482	9.01475609613846	0.00550663998669566	0.0107117636628806
Zm00001eb067560	0.299222228014403	3.58055605451098	9.01362287555648	0.00550922669230294	0.0107159607975285
Zm00001eb287910	-0.613694734780066	1.25023515936956	9.01041620957873	0.00551655341095122	0.01072937632883
Zm00001eb187620	-0.715532833021878	0.684364457993854	9.008471274704	0.00552100241940939	0.0107371932272815
Zm00001eb071970	-0.30727784016789	3.35322916923231	9.00714591636041	0.00552403638346859	0.0107422571577613
Zm00001eb099470	0.223224280180593	4.5145770563675	9.00609177501586	0.00552645077693681	0.0107461155523199
Zm00001eb336950	-0.275878908104974	3.74066895038259	9.00303616351865	0.00553345577859619	0.0107588990323425
Zm00001eb301160	-0.176135456504626	5.36747225298867	9.00253317883295	0.00553460979497108	0.0107603051245059
Zm00001eb184240	-0.204365440172843	4.94548598105717	9.00116254700706	0.00553775581009412	0.0107655835103215
Zm00001eb263410	-1.39392772578197	-1.07064258553623	9.00352167133475	0.00553921779479265	0.0107672337904686
Zm00001eb171360	-1.27635063439928	-0.87752264790334	9.23765018713041	0.00553946694589511	0.0107672337904686
Zm00001eb151570	1.14377951253988	-0.613219592169407	8.99686852758433	0.00554762443658272	0.0107822506072882
Zm00001eb298940	-0.173272545321242	5.42729720783521	8.99513634467824	0.00555161077696909	0.0107890712791995
Zm00001eb038510	-0.122957807486479	8.19524605988233	8.99496826044867	0.00555199776097184	0.0107890712791995
Zm00001eb059090	0.158064600750795	5.82446116668321	8.99208497597649	0.00555864056334406	0.0108011396615201
Zm00001eb323920	-0.346053409279082	2.96032167237217	8.98999147557565	0.00556346917810228	0.0108096812449902
Zm00001eb146160	0.239869621669802	4.08860733978234	8.9890691504896	0.0055655979437486	0.0108129761684264
Zm00001eb155340	-0.720309569617734	0.713034184460637	8.98727382293756	0.00556974416799796	0.0108201898409886
Zm00001eb165950	0.135315825493922	6.92689624597225	8.98606636592097	0.00557253461551873	0.0108247687658536
Zm00001eb273090	-0.450961599293666	2.3558151101508	8.98450845667099	0.00557613720084078	0.0108309244510031
Zm00001eb428070	-0.445471431421111	2.17494546431936	8.98196967572233	0.00558201341048562	0.010841495056138
Zm00001eb179070	-1.45689821624963	-1.16930189195683	9.19737093677595	0.00558668842573002	0.0108480441169977
Zm00001eb179080	-1.45689821624963	-1.16930189195683	9.19737093677595	0.00558668842573002	0.0108480441169977
Zm00001eb414980	-1.45689994310137	-1.16930226266705	9.19835842198519	0.00558668842573872	0.0108480441169977
Zm00001eb178760	-0.582334778103186	1.36209700574928	8.97909521612518	0.00558867467607882	0.010851057298847
Zm00001eb289710	0.211057213487825	4.70652943879825	8.97884459661237	0.00558925586925826	0.0108513421435576
Zm00001eb216610	-0.130157421712232	7.44729514126803	8.97604164319588	0.00559576045575144	0.010863126108231
Zm00001eb208440	0.16257613308323	5.88562148111881	8.9747890982217	0.0055986697866967	0.0108679292649425
Zm00001eb308560	0.174586974242823	5.5999762700936	8.97383084996088	0.00560089665085854	0.0108714069989269
Zm00001eb049300	0.198070229464769	4.83565422859624	8.97351811276502	0.00560162362563185	0.0108719731154923
Zm00001eb074040	-0.359172598982092	3.02974218668527	8.9681329751753	0.00561415772667633	0.0108954533548637
Zm00001eb060660	-0.168411589592548	5.4758638177492	8.96580612918782	0.00561958294474795	0.0109051347354375
Zm00001eb175880	0.527640031594701	1.66105803919333	8.96556213983989	0.00562015215345707	0.0109053919689682
Zm00001eb274090	0.19775549742969	5.09579823493783	8.96420981510236	0.00562330815793088	0.0109106682135118
Zm00001eb226640	0.16726042589955	5.40502159788819	8.95943577218576	0.00563446500641161	0.01093146613339
Zm00001eb023230	-0.778740140632422	0.432820029679892	8.95771032647046	0.00563850324040151	0.0109384510198095
Zm00001eb342410	-0.421343651010791	2.88910046602048	8.95409442700278	0.00564697607070188	0.0109540370769537
Zm00001eb209340	0.283258664588381	4.0106547325602	8.9512788076801	0.00565358322753871	0.0109660019499673
Zm00001eb064580	0.137865868014349	6.94539805424246	8.94648366810256	0.00566485483542549	0.0109870116886504
Zm00001eb180650	0.309113403470875	3.39690957079122	8.94359922276402	0.00567164683403245	0.0109993306165523
Zm00001eb243530	-0.163274472408021	5.6192288867945	8.94327250783762	0.00567241670537812	0.0109999695020435
Zm00001eb427450	-0.343050693284612	2.9996794887578	8.94150043643988	0.00567659438954338	0.0110072162173017
Zm00001eb298390	0.19183774350835	4.93554336864033	8.93809323699868	0.00568463628429958	0.0110219541340255
Zm00001eb431410	-0.172514063827048	5.29498270743934	8.93764718656476	0.005685689995355	0.0110231414092525
Zm00001eb196670	0.279290983812511	3.60158191210362	8.93559791990454	0.00569053372703773	0.011031675838917
Zm00001eb172900	0.25713991231671	3.92071480505803	8.93206732082483	0.00569888929035573	0.0110470164565845
Zm00001eb380190	0.824148986888746	0.467721979357684	8.93076622184798	0.00570197184082392	0.0110521340104445
Zm00001eb311020	0.244907404378368	4.02837660103448	8.92517939725387	0.00571522864289711	0.0110769699950609
Zm00001eb216000	0.607861849434792	1.2324788320456	8.92487569565597	0.00571595024360917	0.0110775089108512
Zm00001eb361760	0.414858951061231	2.58077253833492	8.92375729493484	0.00571860843625086	0.0110818005660587
Zm00001eb375380	0.180838155846653	5.18218283627801	8.92247328654201	0.0057216618940817	0.0110868574602134
Zm00001eb224460	0.470880366635348	2.4687984332901	8.9208617636453	0.00572549670414587	0.0110934274775829
Zm00001eb151060	0.188279256085711	4.95797132582392	8.92037286903833	0.00572666063756493	0.0110948219240698
Zm00001eb232430	-1.00410467319194	-0.226680108726082	8.91800258414623	0.0057323073183925	0.0111049003472582
Zm00001eb231720	-0.269969682929614	3.71369397451057	8.91739120007836	0.00573376478485299	0.0111068622897466
Zm00001eb270110	0.196048181662593	5.07140260823745	8.91620664503365	0.00573658976537922	0.0111114727307543
Zm00001eb151710	-0.241214601849936	4.23724601474256	8.91482702250342	0.00573988185340664	0.011116987149192
Zm00001eb100230	0.18206000821558	5.1733573068933	8.91257040723327	0.00574527105691108	0.01112656208486
Zm00001eb082500	-0.135916819873087	7.29463539561052	8.9088706339392	0.00575411865173617	0.0111428326996287
Zm00001eb140890	-0.126544262904432	7.4905436053017	8.90852278794854	0.00575495124574765	0.0111435809708906
Zm00001eb385630	-0.996462606243893	-0.231270788354967	8.90516400029081	0.00576299746279005	0.0111582961185504
Zm00001eb119410	-0.198470465630856	5.01014424179314	8.9033412344795	0.00576736913246415	0.0111658948901777
Zm00001eb129370	0.276859113491086	3.74153334747124	8.89937002464607	0.00577690602017154	0.0111834918110057
Zm00001eb081470	-0.543809003683771	1.55380254054254	8.89820899836954	0.00577969746083956	0.0111880285292566
Zm00001eb105540	-0.137687599390486	6.55742586297182	8.89777502195325	0.00578074124013549	0.0111891817772909
Zm00001eb230910	-0.30311576095173	3.49635323123395	8.89600169456746	0.00578500848588014	0.0111965736930298
Zm00001eb356760	-0.30382533241434	3.53105455927176	8.89548063302942	0.00578626299103155	0.0111981339171649
Zm00001eb071660	-1.19342366586358	-0.736829511963505	9.00100824262123	0.00579825796794695	0.011220478285253
Zm00001eb165890	-1.1438253229285	-0.601766988882293	8.88952210175388	0.00580062970525839	0.0112241982558943
Zm00001eb335570	-0.351086572515902	2.9235575381375	8.88612227012113	0.00580884441655876	0.0112392229085494
Zm00001eb376390	0.307136420354409	3.35085215824928	8.88359423162327	0.00581496086534936	0.0112501857318228
Zm00001eb013340	-0.313116258843002	3.48315328531012	8.88340555335801	0.00581541764179778	0.0112501979553756
Zm00001eb006320	-0.32758128534533	3.19508771683948	8.88295690056684	0.0058165039539886	0.0112514279491027
Zm00001eb044950	0.445967653522738	2.17378659087257	8.88174994593548	0.00581942741603966	0.0112562112543053
Zm00001eb122410	-0.151931104006965	6.39120329207834	8.87978017491644	0.00582420197834989	0.0112645740268945
Zm00001eb183100	-0.256831717051733	4.03139895073757	8.87719022205951	0.00583048627309496	0.0112758552478354
Zm00001eb425460	0.35080651990386	2.98389050263105	8.87223561323816	0.00584252868788196	0.0112982697622804
Zm00001eb424670	0.290072720824028	3.55017390530832	8.87133669095386	0.00584471644973843	0.0113016253741265
Zm00001eb225650	-0.266609714882683	3.85308040126472	8.86852146581345	0.00585157378158046	0.011314009072925
Zm00001eb213930	0.278052263409087	3.60747850850519	8.86711399484577	0.00585500537200464	0.0113197677013327
Zm00001eb171700	-0.200708511720036	5.02507515792646	8.8652564615815	0.00585953761023337	0.0113263407663978
Zm00001eb248040	0.172519857159515	5.57512111080321	8.86519467467867	0.00585968843085755	0.0113263407663978
